Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#C169#Malignant neoplasm: Stomach unspecified,European,URmtr,Chapter II Neoplasms,0.0566,203978,835,3,0.00359281437125749,203143,208,0.00102390926588659,3.518,1.1231,11.0193
Union#C218#Malignant neoplasm: Overlapping lesion of rectum anus and anal canal,European,URmtr,Chapter II Neoplasms,0.0722,273855,73,1,0.0136986301369863,273782,280,0.00102271150039082,13.5666,1.8787,97.9688
Union#C434#Malignant neoplasm: Malignant melanoma of scalp and neck,European,URmtr,Chapter II Neoplasms,0.0472,178345,329,2,0.0060790273556231,178016,185,0.00103923242854575,5.8792,1.4533,23.7846
Union#C459#Mesothelioma unspecified,European,URmtr,Chapter II Neoplasms,0.0671,161119,419,2,0.00477326968973747,160700,160,0.000995644057249533,4.8124,1.1892,19.4736
Union#C493#Malignant neoplasm: Connective and soft tissue of thorax,European,URmtr,Chapter II Neoplasms,0.0929,273877,95,1,0.0105263157894737,273782,280,0.00102271150039082,10.3914,1.4435,74.8031
Union#C495#Malignant neoplasm: Connective and soft tissue of pelvis,European,URmtr,Chapter II Neoplasms,0.0751,273858,76,1,0.0131578947368421,273782,280,0.00102271150039082,13.0239,1.8045,93.9993
Union#C499#Malignant neoplasm: Connective and soft tissue unspecified,European,URmtr,Chapter II Neoplasms,0.0745,274217,435,2,0.00459770114942529,273782,280,0.00102271150039082,4.5117,1.1192,18.1877
Union#C504#Malignant neoplasm: Upper-outer quadrant of breast,European,URmtr,Chapter II Neoplasms,0.0707,150138,6445,2,0.000310318076027929,143693,151,0.00105085146806038,0.2951,0.0731,1.191
Union#C53#Malignant neoplasm of cervix uteri,European,URmtr,Chapter II Neoplasms,0.0854,147534,4083,8,0.00195934361988734,143451,150,0.00104565321956626,1.8755,0.9203,3.822
Union#C55#Malignant neoplasm of uterus part unspecified,European,URmtr,Chapter II Neoplasms,0.0443,143696,315,2,0.00634920634920635,143381,150,0.00104616371764739,6.1014,1.5053,24.7311
Union#C690#Malignant neoplasm: Conjunctiva,European,URmtr,Chapter II Neoplasms,0.0363,273818,36,1,0.0277777777777778,273782,280,0.00102271150039082,27.9084,3.8102,204.4209
Union#C714#Malignant neoplasm: Occipital lobe,European,URmtr,Chapter II Neoplasms,0.0725,205815,71,1,0.0140845070422535,205744,217,0.0010547087642896,13.5304,1.8711,97.844
Union#C763#Malignant neoplasm of other and ill-defined sites: Pelvis,European,URmtr,Chapter II Neoplasms,0.0629,189203,62,1,0.0161290322580645,189141,197,0.00104155101220782,15.7231,2.1688,113.9844
Union#Chapter II#Chapter II Neoplasms,European,URmtr,Chapter II Neoplasms,0.0146,434608,176884,139,0.000785825738902331,257724,262,0.0010165913923422,0.7728,0.6291,0.9494
Union#D037#Melanoma in situ of lower limb including hip,European,URmtr,Chapter II Neoplasms,0.0898,177460,474,2,0.00421940928270042,176986,185,0.00104528041766015,4.0495,1.0023,16.3613
Union#D04#Carcinoma in situ of skin,European,URmtr,Chapter II Neoplasms,0.0552,267226,3375,0,0,263851,276,0.00104604492687161,0,,
Union#D074#Carcinoma in situ: Penis,European,URmtr,Chapter II Neoplasms,0.0929,130498,97,1,0.0103092783505155,130401,130,0.000996924870208051,10.4384,1.4446,75.4269
Union#D172#Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,European,URmtr,Chapter II Neoplasms,0.0409,245851,2342,6,0.00256191289496157,243509,256,0.0010512958453281,2.4406,1.0852,5.4891
Union#D220#Melanocytic naevi of lip,European,URmtr,Chapter II Neoplasms,0.0206,193470,217,2,0.00921658986175115,193253,193,0.000998690835329853,9.3052,2.2958,37.7156
Union#D227#Melanocytic naevi of lower limb including hip,European,URmtr,Chapter II Neoplasms,0.0181,200890,976,4,0.00409836065573771,199914,200,0.00100043018497954,4.1093,1.5243,11.0786
Union#D25#Leiomyoma of uterus,European,URmtr,Chapter II Neoplasms,0.0269,162589,19193,10,0.000521023289741051,143396,150,0.00104605428324361,0.4978,0.2624,0.9444
Union#D310#Benign neoplasm: Conjunctiva,European,URmtr,Chapter II Neoplasms,0.0674,273850,68,1,0.0147058823529412,273782,280,0.00102271150039082,14.579,2.0168,105.386
Union#D33#Benign neoplasm of brain and other parts of central nervous system,European,URmtr,Chapter II Neoplasms,0.0732,256219,917,3,0.00327153762268266,255302,266,0.00104190331450596,3.147,1.0066,9.8381
Union#D444#Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct,European,URmtr,Chapter II Neoplasms,0.0461,273828,46,1,0.0217391304347826,273782,280,0.00102271150039082,21.7065,2.9817,158.0217
Union#D489#Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour unspecified,European,URmtr,Chapter II Neoplasms,0.0315,369036,102100,79,0.000773751224289912,266936,272,0.00101897083945215,0.7592,0.5909,0.9754
130649#Source of report of D64 (Other anaemias),European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0442,440075,31618,19,0.000600923524574609,408457,391,0.000957261107044316,0.6275,0.3959,0.9946
20002#1546#essential thrombocytosis,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0398,414399,44,1,0.0227272727272727,414355,381,0.000919501393732427,25.2685,3.4707,183.9681
41202#D73#Diseases of spleen,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0856,347785,96,1,0.0104166666666667,347689,323,0.000928991138632514,11.3204,1.5735,81.4437
41202#D735#Infarction of spleen,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.041,434590,45,1,0.0222222222222222,434545,403,0.00092740682783141,24.4835,3.3651,178.1371
Union#Block D60-D64#D60-D64 Aplastic and other anaemias,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0363,383581,29891,17,0.000568733063463919,353690,335,0.000947157114987701,0.6002,0.3687,0.9773
Union#Block D65-D69#D65-D69 Coagulation defects purpura and other haemorrhagic conditions,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0346,316857,6722,1,0.000148765248437965,310135,275,0.000886710626017702,0.1676,0.0235,1.1946
Union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0332,400266,59741,40,0.000669556920707722,340525,327,0.000960281917627193,0.697,0.5019,0.968
Union#D64#Other anaemias,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.059,359204,34446,21,0.000609649886779307,324758,305,0.000939160852080626,0.6489,0.417,1.0099
Union#D649#Anaemia unspecified,European,URmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0501,379072,27881,16,0.000573867508339012,351191,331,0.000942507068803016,0.6086,0.3685,1.0054
130715#Source of report of E14 (Unspecified diabetes mellitus),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0638,331170,21946,12,0.000546796682766791,309224,290,0.000937831474917859,0.5828,0.3271,1.0384
130727#Source of report of E23 (Hypofunction and other disorders of pituitary gland),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0973,413813,1175,3,0.0025531914893617,412638,381,0.000923327468628677,2.7697,0.888,8.6387
130733#Source of report of E26 (Hyperaldosteronism),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0137,362434,181,2,0.0110497237569061,362253,350,0.000966175573425203,11.5532,2.8559,46.7375
130739#Source of report of E29 (Testicular dysfunction),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0923,215894,574,2,0.00348432055749129,215320,189,0.0008777633289987,3.9799,0.9857,16.0695
130807#Source of report of E74 (Other disorders of carbohydrate metabolism),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0552,380905,404,2,0.00495049504950495,380501,353,0.000927724237255618,5.3577,1.3301,21.5814
20002#1220#diabetes,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.045,286658,21548,11,0.000510488212363096,265110,251,0.000946776809626193,0.539,0.2946,0.9859
20002#1224#thyroid problem (not cancer),European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0918,259853,26789,17,0.000634588823770951,233064,228,0.000978272062609412,0.6485,0.3961,1.0616
20002#1225#hyperthyroidism|thyrotoxicosis,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0832,245413,3493,0,0,241920,225,0.000930059523809524,0,,
20002#1610#thyroid goitre,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0664,227984,434,2,0.00460829493087558,227550,218,0.000958031201933641,4.8278,1.1959,19.4892
2443#Diabetes diagnosed by doctor,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0976,340308,22110,12,0.000542740841248304,318198,284,0.000892526037247249,0.6079,0.3411,1.0833
41202#Block E20-E35#E20-E35 Disorders of other endocrine glands,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0023,389943,2450,8,0.00326530612244898,387493,353,0.00091098419842423,3.5928,1.7808,7.2489
41202#E23#Hypofunction and other disorders of pituitary gland,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0369,366936,331,2,0.00604229607250755,366605,331,0.00090287912057937,6.7269,1.6683,27.1239
41202#E236#Other disorders of pituitary gland,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0489,442511,55,1,0.0181818181818182,442456,402,0.000908564919449618,20.3636,2.8102,147.5596
41202#E26#Hyperaldosteronism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0017,315879,67,2,0.0298507462686567,315812,278,0.00088027054070143,34.9235,8.5093,143.331
41202#E260#Primary hyperaldosteronism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0015,320089,60,2,0.0333333333333333,320029,300,0.000937415046761387,36.7505,8.9351,151.1559
41202#E274#Other and unspecified adrenocortical insufficiency,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.026,442728,272,2,0.00735294117647059,442456,402,0.000908564919449618,8.1455,2.0198,32.8498
41202#E29#Testicular dysfunction,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0991,204563,116,1,0.00862068965517241,204447,183,0.000895097506933337,9.7061,1.3484,69.8663
41202#E291#Testicular hypofunction,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0913,204704,107,1,0.00934579439252336,204597,182,0.00088955361026799,10.5958,1.4709,76.3282
41202#E875#Hyperkalaemia,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0462,313398,925,3,0.00324324324324324,312473,266,0.000851273550034723,3.819,1.2216,11.9388
Union#Block E20-E35#E20-E35 Disorders of other endocrine glands,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0258,238943,6513,13,0.00199600798403194,232430,228,0.000980940498214516,2.0369,1.1641,3.5639
Union#E108#Type 1 diabetes mellitus With unspecified complications,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0497,252972,52,1,0.0192307692307692,252920,247,0.000976593389213981,20.0582,2.761,145.7203
Union#E113#Type 2 diabetes mellitus With ophthalmic complications,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0553,185829,3716,0,0,182113,179,0.000982906217568213,0,,
Union#E118#Type 2 diabetes mellitus With unspecified complications,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0943,202990,103,1,0.00970873786407767,202887,194,0.0009561972920887,10.2432,1.4219,73.7902
Union#E14#Unspecified diabetes mellitus,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.01,215045,30094,17,0.000564896657140958,184951,197,0.00106514698487708,0.5301,0.3229,0.8701
Union#E145#Unspecified diabetes mellitus With peripheral circulatory complications,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0496,170167,50,1,0.02,170117,172,0.0010110688526132,20.1643,2.7687,146.856
Union#E212#Other hyperparathyroidism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0751,209717,79,1,0.0126582278481013,209638,206,0.000982646275961419,13.0341,1.8046,94.1434
Union#E236#Other disorders of pituitary gland,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0066,253042,122,2,0.0163934426229508,252920,247,0.000976593389213981,17.0495,4.1918,69.346
Union#E26#Hyperaldosteronism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0143,193725,181,2,0.0110497237569061,193544,191,0.00098685570206258,11.3108,2.7868,45.9069
Union#E260#Primary hyperaldosteronism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0054,181360,113,2,0.0176991150442478,181247,172,0.00094898122451682,18.9687,4.6481,77.4103
Union#E274#Other and unspecified adrenocortical insufficiency,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0192,253489,569,3,0.00527240773286468,252920,247,0.000976593389213981,5.4221,1.7316,16.9781
Union#E561#Deficiency of vitamin K,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0413,252963,43,1,0.0232558139534884,252920,247,0.000976593389213981,24.3564,3.339,177.6669
Union#E74#Other disorders of carbohydrate metabolism,European,URmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0562,203812,404,2,0.00495049504950495,203408,190,0.000934083221898844,5.3212,1.3166,21.5062
130837#Source of report of F00 (Dementia in Alzheimer disease),European,URmtr,Chapter V Mental and behavioural disorders,0.0544,459449,2910,6,0.00206185567010309,456539,417,0.000913394036435003,2.26,1.0087,5.0636
130843#Source of report of F03 (Unspecified dementia),European,URmtr,Chapter V Mental and behavioural disorders,0.0895,400735,4784,8,0.00167224080267559,395951,361,0.000911728976565282,1.8355,0.9104,3.7007
20002#1287#anxiety|panic attacks,European,URmtr,Chapter V Mental and behavioural disorders,0.0579,358641,6334,11,0.00173665929902116,352307,329,0.000933844629825692,1.8612,1.0201,3.3956
40001#Block F00-F09#F00-F09 Organic including symptomatic mental disorders,European,URmtr,Chapter V Mental and behavioural disorders,0.07,369412,1011,3,0.0029673590504451,368401,342,0.000928336242301188,3.203,1.0262,9.9973
40001#Chapter V#Chapter V Mental and behavioural disorders,European,URmtr,Chapter V Mental and behavioural disorders,0.0792,369321,1060,3,0.00283018867924528,368261,344,0.00093412009417234,3.0356,0.9726,9.4738
40001#F03#Unspecified dementia,European,URmtr,Chapter V Mental and behavioural disorders,0.0249,383218,698,3,0.00429799426934097,382520,337,0.000880999686290913,4.8953,1.5671,15.2921
40002#Block F00-F09#F00-F09 Organic including symptomatic mental disorders,European,URmtr,Chapter V Mental and behavioural disorders,0.053,339990,924,3,0.00324675324675325,339066,306,0.000902479163348729,3.6061,1.1545,11.2638
40002#F03#Unspecified dementia,European,URmtr,Chapter V Mental and behavioural disorders,0.0198,345142,627,3,0.00478468899521531,344515,309,0.000896913051681349,5.3555,1.7131,16.7418
41202#F067#Mild cognitive disorder,European,URmtr,Chapter V Mental and behavioural disorders,0.073,450373,82,1,0.0121951219512195,450291,415,0.000921626237255464,13.3832,1.8582,96.3906
Union#Block F00-F09#F00-F09 Organic including symptomatic mental disorders,European,URmtr,Chapter V Mental and behavioural disorders,0.0562,244122,14083,19,0.00134914435844635,230039,195,0.000847682349514647,1.5924,0.9939,2.5512
Union#F00#Dementia in Alzheimer disease,European,URmtr,Chapter V Mental and behavioural disorders,0.047,262693,2981,6,0.00201274740020127,259712,222,0.000854793001478561,2.3574,1.0469,5.3083
Union#F009#Dementia in Alzheimer disease unspecified,European,URmtr,Chapter V Mental and behavioural disorders,0.0198,250520,2368,6,0.00253378378378378,248152,216,0.000870434249975821,2.9158,1.2942,6.569
