Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#I745#Embolism and thrombosis of iliac artery,European,UR,Chapter IX Diseases of the circulatory system,0.0368,108874,352,2,0.00568181818181818,108522,91,0.000838539650946352,6.8089,1.6707,27.7497
Union#I84#Haemorrhoids,European,UR,Chapter IX Diseases of the circulatory system,0.0732,187527,28884,32,0.00110787979504224,158643,122,0.000769022270128528,1.4411,0.9762,2.1274
Union#I85#Oesophageal varices,European,UR,Chapter IX Diseases of the circulatory system,0.0224,118031,1256,4,0.00318471337579618,116775,96,0.000822093770070649,3.8831,1.426,10.5739
Union#I859#Oesophageal varices without bleeding,European,UR,Chapter IX Diseases of the circulatory system,0.0105,121250,1116,4,0.003584229390681,120134,88,0.0007325153578504,4.907,1.7984,13.389
Union#I98#Other disorders of circulatory system in diseases classified elsewhere,European,UR,Chapter IX Diseases of the circulatory system,0.0159,111891,638,3,0.00470219435736677,111253,89,0.000799978427548021,5.9009,1.8626,18.6953
Union#I982#Oesophageal varices without bleeding in diseases classified elsewhere,European,UR,Chapter IX Diseases of the circulatory system,0.0109,111474,597,3,0.0050251256281407,110877,82,0.00073955824923113,6.824,2.1501,21.6583
131445#Source of report of J12 (Viral pneumonia not elsewhere classified),European,UR,Chapter X Diseases of the respiratory system,0.0523,348146,3113,6,0.00192740122068744,345033,291,0.000843397588056795,2.2878,1.0186,5.1383
131453#Source of report of J16 (Pneumonia due to other infectious organisms not elsewhere classified),European,UR,Chapter X Diseases of the respiratory system,0.0773,459449,91,1,0.010989010989011,459358,405,0.000881665280674332,12.5913,1.7502,90.5835
131465#Source of report of J30 (Vasomotor and allergic rhinitis),European,UR,Chapter X Diseases of the respiratory system,0.0575,459449,46442,53,0.00114120838895827,413007,353,0.000854707063076413,1.3356,1.0005,1.7829
131541#Source of report of J93 (Pneumothorax),European,UR,Chapter X Diseases of the respiratory system,0.0386,323387,3533,7,0.00198131899235777,319854,278,0.000869146548112576,2.2822,1.0771,4.8353
20002#1112#chronic obstructive airways disease|copd,European,UR,Chapter X Diseases of the respiratory system,0.0464,341999,1599,4,0.00250156347717323,340400,282,0.000828437132784959,3.0247,1.126,8.1251
20002#1115#interstitial lung disease,European,UR,Chapter X Diseases of the respiratory system,0.0671,217615,536,2,0.00373134328358209,217079,169,0.000778518419561542,4.8071,1.1893,19.4293
20002#1121#pulmonary fibrosis,European,UR,Chapter X Diseases of the respiratory system,0.0919,295889,114,1,0.0087719298245614,295775,249,0.000841856140647452,10.5031,1.461,75.5083
20002#1122#fibrosing alveolitis|unspecified alveolitis,European,UR,Chapter X Diseases of the respiratory system,0.0731,363943,90,1,0.0111111111111111,363853,306,0.000840998974860727,13.349,1.8539,96.121
40001#J449#Chronic obstructive pulmonary disease unspecified,European,UR,Chapter X Diseases of the respiratory system,0.0588,340761,445,2,0.00449438202247191,340316,297,0.000872718297112096,5.1686,1.2826,20.8282
41202#J30#Vasomotor and allergic rhinitis,European,UR,Chapter X Diseases of the respiratory system,0.0046,405409,109,2,0.018348623853211,405300,368,0.000907969405378732,20.5675,5.0589,83.6182
41202#J304#Allergic rhinitis unspecified,European,UR,Chapter X Diseases of the respiratory system,0.0006984,405342,42,2,0.0476190476190476,405300,368,0.000907969405378732,55.0179,13.2478,228.489
41202#J320#Chronic maxillary sinusitis,European,UR,Chapter X Diseases of the respiratory system,0.0725,405783,483,2,0.0041407867494824,405300,368,0.000907969405378732,4.5753,1.1367,18.4163
41202#J33#Nasal polyp,European,UR,Chapter X Diseases of the respiratory system,0.0149,276059,3469,8,0.00230614009801095,272590,243,0.000891448695843575,2.5906,1.28,5.2434
41202#J330#Polyp of nasal cavity,European,UR,Chapter X Diseases of the respiratory system,0.0952,273786,1264,3,0.00237341772151899,272522,231,0.000847637988859615,2.8043,0.8966,8.7709
41202#J939#Pneumothorax unspecified,European,UR,Chapter X Diseases of the respiratory system,0.0747,296972,491,2,0.00407331975560081,296481,269,0.000907309405999035,4.5037,1.1174,18.1524
41202#J948#Other specified pleural conditions,European,UR,Chapter X Diseases of the respiratory system,0.0888,286930,101,1,0.0099009900990099,286829,263,0.000916922626373205,10.896,1.5142,78.4046
Union#J12#Viral pneumonia not elsewhere classified,European,UR,Chapter X Diseases of the respiratory system,0.0466,162220,3113,6,0.00192740122068744,159107,129,0.00081077513874311,2.3799,1.0489,5.3999
Union#J128#Other viral pneumonia,European,UR,Chapter X Diseases of the respiratory system,0.0342,158777,2781,6,0.00215749730312837,155996,131,0.00083976512218262,2.5726,1.134,5.836
Union#J16#Pneumonia due to other infectious organisms not elsewhere classified,European,UR,Chapter X Diseases of the respiratory system,0.0775,171542,91,1,0.010989010989011,171451,151,0.000880718106047792,12.6049,1.745,91.0483
Union#J30#Vasomotor and allergic rhinitis,European,UR,Chapter X Diseases of the respiratory system,0.0615,260567,47108,54,0.00114630211429057,213459,181,0.000847938011515092,1.3523,0.9977,1.8328
Union#J330#Polyp of nasal cavity,European,UR,Chapter X Diseases of the respiratory system,0.0477,145220,1586,4,0.00252206809583859,143634,120,0.000835456785997744,3.0239,1.1153,8.1987
Union#J351#Hypertrophy of tonsils,European,UR,Chapter X Diseases of the respiratory system,0.0437,185120,373,2,0.00536193029490617,184747,162,0.000876874861296801,6.1424,1.5175,24.8632
Union#J380#Paralysis of vocal cords and larynx,European,UR,Chapter X Diseases of the respiratory system,0.0745,187573,512,2,0.00390625,187061,162,0.000866027659426604,4.5243,1.1188,18.295
Union#J44#Other chronic obstructive pulmonary disease,European,UR,Chapter X Diseases of the respiratory system,0.0937,206327,27937,31,0.00110963954612163,178390,141,0.00079040304949829,1.4043,0.9518,2.0721
Union#J93#Pneumothorax,European,UR,Chapter X Diseases of the respiratory system,0.0283,151303,3546,7,0.00197405527354766,147757,118,0.000798608526161197,2.4748,1.1537,5.3087
Union#J939#Pneumothorax unspecified,European,UR,Chapter X Diseases of the respiratory system,0.021,161446,1778,5,0.00281214848143982,159668,137,0.000858030413107198,3.2839,1.3437,8.0256
131581#Source of report of K14 (Diseases of tongue),European,UR,Chapter XI Diseases of the digestive system,0.0189,420486,3832,8,0.00208768267223382,416654,353,0.000847225755662972,2.4672,1.2233,4.9758
131599#Source of report of K29 (Gastritis and duodenitis),European,UR,Chapter XI Diseases of the digestive system,0.0625,459449,58697,39,0.000664429187181628,400752,367,0.000915778336726953,0.7254,0.5214,1.0092
131617#Source of report of K42 (Umbilical hernia),European,UR,Chapter XI Diseases of the digestive system,0.0938,293132,8453,12,0.00141961433810482,284679,247,0.000867643907699549,1.6371,0.9168,2.9233
20002#1157#non-infective hepatitis,European,UR,Chapter XI Diseases of the digestive system,0.0665,381912,469,2,0.00426439232409382,381443,339,0.000888730426302226,4.8146,1.1956,19.3873
20002#1457#duodenal ulcer,European,UR,Chapter XI Diseases of the digestive system,0.0286,275711,1890,5,0.00264550264550265,273821,242,0.000883789044667867,2.9987,1.2355,7.2781
20002#1510#dyspepsia | indigestion,European,UR,Chapter XI Diseases of the digestive system,0.0949,382021,578,2,0.00346020761245675,381443,339,0.000888730426302226,3.9035,0.9699,15.7097
20002#1512#umbilical hernia,European,UR,Chapter XI Diseases of the digestive system,0.0422,284609,373,2,0.00536193029490617,284236,245,0.000861959779901209,6.2488,1.5482,25.2211
40001#K26#Duodenal ulcer,European,UR,Chapter XI Diseases of the digestive system,0.0464,279236,55,1,0.0181818181818182,279181,240,0.000859657354905957,21.5232,2.9654,156.2165
40001#K264#Duodenal ulcer Chronic or unspecified with haemorrhage,European,UR,Chapter XI Diseases of the digestive system,0.0286,228962,33,1,0.0303030303030303,228929,200,0.000873633309890839,35.7389,4.8599,262.8157
40001#K559#Vascular disorder of intestine unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0872,456125,104,1,0.00961538461538462,456021,399,0.000874959705803022,11.0865,1.5431,79.6518
40002#Block K70-K77#K70-K77 Diseases of liver,European,UR,Chapter XI Diseases of the digestive system,0.0424,297930,865,3,0.00346820809248555,297065,261,0.000878595593556966,3.9577,1.2657,12.3755
40002#Chapter XI#Chapter XI Diseases of the digestive system,European,UR,Chapter XI Diseases of the digestive system,0.0814,330689,2573,5,0.00194325689856199,328116,289,0.00088078606346536,2.2086,0.9116,5.3511
41202#Block K50-K52#K50-K52 Noninfective enteritis and colitis,European,UR,Chapter XI Diseases of the digestive system,0.0543,257081,19487,9,0.000461846359111202,237594,210,0.00088386070355312,0.5223,0.268,1.018
41202#Block K70-K77#K70-K77 Diseases of liver,European,UR,Chapter XI Diseases of the digestive system,0.047,211656,3617,7,0.00193530550179707,208039,184,0.000884449550324699,2.1905,1.029,4.6627
41202#Block K90-K93#K90-K93 Other diseases of the digestive system,European,UR,Chapter XI Diseases of the digestive system,0.0978,238660,16402,8,0.000487745396902817,222258,199,0.000895355847708519,0.5445,0.2685,1.1042
41202#K053#Chronic periodontitis,European,UR,Chapter XI Diseases of the digestive system,0.0964,227103,613,2,0.0032626427406199,226490,191,0.000843304340147468,3.8783,0.9608,15.6554
41202#K14#Diseases of tongue,European,UR,Chapter XI Diseases of the digestive system,0.0277,255814,1867,5,0.00267809319764328,253947,225,0.0008860116480998,3.0281,1.2467,7.3546
41202#K149#Disease of tongue unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0067,254369,422,3,0.00710900473933649,253947,225,0.0008860116480998,8.0739,2.5741,25.3248
41202#K29#Gastritis and duodenitis,European,UR,Chapter XI Diseases of the digestive system,0.0857,274232,28314,16,0.000565091474182383,245918,220,0.000894607145471255,0.6315,0.3801,1.0491
41202#K297#Gastritis unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0961,244039,13925,6,0.000430879712746858,230114,199,0.000864788756877026,0.498,0.221,1.1221
41202#K52#Other noninfective gastroenteritis and colitis,European,UR,Chapter XI Diseases of the digestive system,0.0873,244397,15713,7,0.00044549099471775,228684,201,0.000878942121005405,0.5066,0.2384,1.0766
41202#K529#Noninfective gastroenteritis and colitis unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0743,242896,14213,6,0.000422148737071695,228683,201,0.000878945964501078,0.4801,0.2131,1.0815
41202#K566#Other and unspecified intestinal obstruction,European,UR,Chapter XI Diseases of the digestive system,0.0436,256768,2821,6,0.0021269053527118,253947,225,0.0008860116480998,2.4035,1.0675,5.4116
41202#K621#Rectal polyp,European,UR,Chapter XI Diseases of the digestive system,0.0835,211673,7880,12,0.00152284263959391,203793,182,0.000893063059084463,1.7063,0.951,3.0615
41202#K650#Acute peritonitis,European,UR,Chapter XI Diseases of the digestive system,0.0517,181527,407,2,0.00491400491400491,181120,160,0.00088339222614841,5.5852,1.3801,22.6031
41202#K746#Other and unspecified cirrhosis of liver,European,UR,Chapter XI Diseases of the digestive system,0.0646,170654,448,2,0.00446428571428571,170206,155,0.000910661198782652,4.9197,1.2157,19.9094
41202#K831#Obstruction of bile duct,European,UR,Chapter XI Diseases of the digestive system,0.0938,202045,1219,3,0.00246103363412633,200826,175,0.000871401113401651,2.8287,0.9023,8.8683
Union#Block K70-K77#K70-K77 Diseases of liver,European,UR,Chapter XI Diseases of the digestive system,0.0523,157244,16012,22,0.00137396952285786,141232,122,0.00086382689475473,1.5914,1.0104,2.5065
Union#K14#Diseases of tongue,European,UR,Chapter XI Diseases of the digestive system,0.0241,159999,3832,8,0.00208768267223382,156167,137,0.000877266003701166,2.3826,1.1672,4.8639
Union#K149#Disease of tongue unspecified,European,UR,Chapter XI Diseases of the digestive system,0.009,165849,477,3,0.00628930817610063,165372,144,0.000870764095493796,7.2621,2.3066,22.8638
Union#K264#Duodenal ulcer Chronic or unspecified with haemorrhage,European,UR,Chapter XI Diseases of the digestive system,0.0752,94276,483,2,0.0041407867494824,93793,86,0.000916912776006738,4.5306,1.1119,18.4612
Union#K29#Gastritis and duodenitis,European,UR,Chapter XI Diseases of the digestive system,0.0946,216916,58905,39,0.000662083015024192,158011,142,0.000898671611470088,0.7366,0.5167,1.0499
Union#K297#Gastritis unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0655,188419,27446,14,0.000510092545361801,160973,139,0.000863498847632833,0.5905,0.3408,1.0232
Union#K559#Vascular disorder of intestine unspecified,European,UR,Chapter XI Diseases of the digestive system,0.011,166333,961,4,0.00416233090530697,165372,144,0.000870764095493796,4.7959,1.7722,12.9787
Union#K620#Anal polyp,European,UR,Chapter XI Diseases of the digestive system,0.0035,145406,2187,7,0.00320073159579332,143219,122,0.000851842283495905,3.7663,1.7562,8.0771
Union#K721#Chronic hepatic failure,European,UR,Chapter XI Diseases of the digestive system,0.0443,102854,48,1,0.0208333333333333,102806,96,0.00093379763827014,22.7637,3.1091,166.6666
Union#K739#Chronic hepatitis unspecified,European,UR,Chapter XI Diseases of the digestive system,0.0979,165970,598,2,0.00334448160535117,165372,144,0.000870764095493796,3.8504,0.9516,15.5804
Union#K761#Chronic passive congestion of liver,European,UR,Chapter XI Diseases of the digestive system,0.0965,114852,104,1,0.00961538461538462,114748,111,0.000967337121344163,10.0269,1.3868,72.4962
Union#K768#Other specified diseases of liver,European,UR,Chapter XI Diseases of the digestive system,0.0737,168651,3279,6,0.00182982616651418,165372,144,0.000870764095493796,2.1034,0.9288,4.7634
Union#K811#Chronic cholecystitis,European,UR,Chapter XI Diseases of the digestive system,0.043,147754,2163,5,0.00231160425335183,145591,125,0.000858569554436744,2.6963,1.1018,6.5982
Union#K920#Haematemesis,European,UR,Chapter XI Diseases of the digestive system,0.0796,131978,3701,0,0,128277,111,0.000865314904464557,0,,
131743#Source of report of L40 (Psoriasis),European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0466,420276,14774,6,0.000406118857452281,405502,360,0.000887788469600643,0.4572,0.204,1.0247
131787#Source of report of L67 (Hair colour and hair shaft abnormalities),European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0304,273313,34,1,0.0294117647058824,273279,247,0.000903838201984053,33.4967,4.5634,245.8772
131823#Source of report of L90 (Atrophic disorders of skin),European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0505,348276,6155,1,0.00016246953696182,342121,316,0.000923649819800597,0.1758,0.0247,1.2519
20002#1453#psoriasis,European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0988,380310,5239,1,0.000190876121397213,375071,331,0.000882499580079505,0.2161,0.0303,1.5393
20002#1670#allergy to elastoplast,European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0575,285272,63,1,0.0158730158730159,285209,267,0.000936155591162972,17.2129,2.378,124.5917
40001#Chapter XII#Chapter XII Diseases of the skin and subcutaneous tissue,European,UR,Chapter XII Diseases of the skin and subcutaneous tissue,0.0567,459264,66,1,0.0151515151515152,459198,405,0.000881972482458547,17.428,2.4125,125.9017
