Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
41202#M907#Fracture of bone in neoplastic disease,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0803,271267,264,1,0.00378787878787879,271003,85,0.000313649664394859,12.1189,1.6813,87.3538
41202#M9075#Fracture of bone in neoplastic disease Pelvic region and thigh,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0409,321068,130,1,0.00769230769230769,320938,102,0.000317818394830154,24.3833,3.3763,176.0967
Union#Block M45-M49#M45-M49 Spondylopathies,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0545,174331,30344,16,0.000527287107830214,143987,42,0.000291693000062506,1.8081,1.0165,3.2163
Union#Block M60-M63#M60-M63 Disorders of muscles,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0588,138846,2797,3,0.00107257776188774,136049,41,0.00030136200927607,3.5618,1.1023,11.5093
Union#M13#Other arthritis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0607,176031,42031,20,0.000475839261497466,134000,37,0.000276119402985075,1.7237,1.0004,2.9699
Union#M138#Other specified arthritis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0839,134953,311,1,0.00321543408360129,134642,37,0.000274802810415769,11.7354,1.6051,85.8021
Union#M1389#Other specified arthritis Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0139,157745,46,1,0.0217391304347826,157699,47,0.000298036132125124,74.54,10.0659,551.9825
Union#M139#Arthritis unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0708,162255,29881,15,0.000501991231886483,132374,37,0.000279511082236693,1.7964,0.9858,3.2734
Union#M1399#Arthritis unspecified Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0016,139801,6384,8,0.0012531328320802,133417,41,0.000307307164754117,4.0816,1.9127,8.7101
Union#M222#Patellofemoral disorders,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0883,158003,304,1,0.00328947368421053,157699,47,0.000298036132125124,11.0703,1.5224,80.4962
Union#M234#Loose body in knee,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0543,145863,1303,2,0.00153491941673062,144560,40,0.000276701715550636,5.5542,1.3409,23.006
Union#M2349#Loose body in knee-Unspec lig/men,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.073,127913,242,1,0.00413223140495868,127671,39,0.000305472660196912,13.5793,1.8581,99.2395
Union#M2401#Loose body in joint Shoulder region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0214,157770,71,1,0.0140845070422535,157699,47,0.000298036132125124,47.9185,6.5205,352.1493
Union#M2536#Other instability of joint Lower leg,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0187,157761,62,1,0.0161290322580645,157699,47,0.000298036132125124,54.9885,7.4674,404.9264
Union#M31#Other necrotizing vasculopathies,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0197,126747,2916,4,0.00137174211248285,123831,41,0.000331096413660553,4.1473,1.4846,11.5862
Union#M316#Other giant cell arteritis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0434,118970,1065,2,0.00187793427230047,117905,35,0.000296849158220601,6.3362,1.522,26.3783
Union#M418#Other forms of scoliosis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0898,109948,272,1,0.00367647058823529,109676,37,0.000337357306976914,10.9344,1.4949,79.9815
Union#M4186#Other forms of scoliosis Lumbar region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0524,107831,161,1,0.0062111801242236,107670,35,0.000325067335376614,19.2205,2.6173,141.1497
Union#M4194#Scoliosis unspecified Thoracic region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0625,114201,230,1,0.00434782608695652,113971,31,0.000271999017293873,16.0501,2.1818,118.0722
Union#M43#Other deforming dorsopathies,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.059,133766,6585,5,0.000759301442672741,127181,38,0.000298786768463843,2.5425,1.0004,6.4616
Union#M4302#Spondylolysis Cervical region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0738,157951,252,1,0.00396825396825397,157699,47,0.000298036132125124,13.3637,1.8366,97.2371
Union#M4317#Spondylolisthesis Lumbosacral region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0127,136586,582,2,0.00343642611683849,136004,38,0.000279403546954501,12.3381,2.9696,51.2627
Union#M4690#Inflammatory spondylopathy unspecified Multiple sites in spine,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0602,114894,198,1,0.00505050505050505,114696,35,0.000305154495361652,16.6296,2.267,121.9845
Union#M4782#Other spondylosis Cervical region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0395,146544,5756,5,0.000868658790826963,140788,43,0.000305423757706623,2.8457,1.1268,7.1871
Union#M4788#Other spondylosis Sacral and sacrococcygeal region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0181,157759,60,1,0.0166666666666667,157699,47,0.000298036132125124,56.8525,7.7164,418.8766
Union#M4789#Other spondylosis Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0844,134373,269,1,0.00371747211895911,134104,43,0.000320646662291953,11.6332,1.5961,84.787
Union#M4792#Spondylosis unspecified Cervical region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0829,142140,1660,2,0.00120481927710843,140480,39,0.000277619589977221,4.3438,1.048,18.0042
Union#M4798#Spondylosis unspecified Sacral and sacrococcygeal region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0184,157760,61,1,0.0163934426229508,157699,47,0.000298036132125124,55.905,7.5898,411.7834
Union#M503#Other cervical disc degeneration,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0501,150278,1171,2,0.00170794192997438,149107,44,0.000295090103080338,5.7961,1.4034,23.937
Union#M512#Other specified intervertebral disc displacement,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0282,150857,5187,5,0.000963948332369385,145670,45,0.000308917416077435,3.1225,1.2389,7.8694
Union#M539#Dorsopathy unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0077,185271,27572,18,0.000652836210648484,157699,47,0.000298036132125124,2.1912,1.2726,3.7731
Union#M5422#Cervicalgia Cervical region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0798,142591,1628,2,0.00122850122850123,140963,39,0.000276668345594234,4.4446,1.0723,18.422
Union#M544#Lumbago with sciatica,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0455,132622,1127,2,0.00177462289263532,131495,38,0.000288984372029355,6.15,1.4819,25.5236
Union#M5457#Low back pain Lumbosacral region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0583,128237,1394,2,0.00143472022955524,126843,34,0.000268047901736793,5.3587,1.2861,22.3274
Union#M546#Pain in thoracic spine,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0213,121426,592,2,0.00337837837837838,120834,44,0.000364135922008706,9.3059,2.2507,38.4758
Union#M5464#Pain in thoracic spine Thoracic region,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0767,116847,282,1,0.00354609929078014,116565,32,0.000274524943164758,12.9596,1.7648,95.1703
Union#M608#Other myositis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0157,157751,52,1,0.0192307692307692,157699,47,0.000298036132125124,65.7705,8.904,485.8226
Union#M628#Other specified disorders of muscle,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0669,144072,1450,2,0.00137931034482759,142622,40,0.000280461639859208,4.9234,1.1888,20.3911
Union#M6284#Other specified disorders of muscle Hand,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0091,157729,30,1,0.0333333333333333,157699,47,0.000298036132125124,115.6654,15.4374,866.629
Union#M6289#Other specified disorders of muscle Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0449,130694,154,1,0.00649350649350649,130540,38,0.000291098513865482,22.4462,3.0623,164.5249
Union#M6534#Trigger finger-Hand,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0555,133299,1206,2,0.00165837479270315,132093,40,0.000302816954721295,5.4839,1.3238,22.7169
Union#M6743#Ganglion wrist,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0151,157749,50,1,0.02,157699,47,0.000298036132125124,68.4551,9.2603,506.0409
Union#M750#Adhesive capsulitis of shoulder,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0563,133329,2639,3,0.00113679424024252,130690,41,0.000313719488866784,3.6266,1.1223,11.7189
Union#M754#Impingement syndrome of shoulder,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0842,160191,7669,5,0.000651975485721737,152522,44,0.000288482972948165,2.2608,0.8962,5.7032
Union#M7667#Achilles tendinitis Ankle and foot,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0435,157845,146,1,0.00684931506849315,157699,47,0.000298036132125124,23.1331,3.1703,168.7955
Union#M771#Lateral epicondylitis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0344,148941,941,2,0.00212539851222104,148000,44,0.000297297297297297,7.1622,1.7337,29.5872
Union#M7712#Lateral epicondylitis Upper arm,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0088,137952,413,2,0.00484261501210654,137539,45,0.000327179927147936,14.8682,3.5949,61.4931
Union#M7969#Pain in limb Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0327,185595,33250,18,0.000541353383458647,152345,45,0.000295382191735863,1.8332,1.0611,3.167
Union#M800#Postmenopausal osteoporosis with pathological fracture,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0584,112873,174,1,0.00574712643678161,112699,38,0.000337181341449347,17.1374,2.3398,125.5213
Union#M8000#Postmenopausal osteoporosis with pathological fracture Multiple sites,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0443,119450,132,1,0.00757575757575758,119318,40,0.000335238606077876,22.763,3.1062,166.812
Union#M810#Postmenopausal osteoporosis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0582,82440,183,1,0.00546448087431694,82257,26,0.000316082521852244,17.3776,2.3456,128.7419
Union#M8109#Postmenopausal osteoporosis Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0205,82320,63,1,0.0158730158730159,82257,26,0.000316082521852244,51.0118,6.8159,381.7845
Union#M818#Other osteoporosis,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0286,102650,96,1,0.0104166666666667,102554,30,0.000292528814088188,35.9733,4.8562,266.4825
Union#M8189#Other osteoporosis Site unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0115,105795,36,1,0.0277777777777778,105759,33,0.000312030181828497,91.5377,12.1809,687.8917
Union#M8414#Nonunion of fracture [pseudarthrosis] Hand,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0209,112350,64,1,0.015625,112286,36,0.000320609871221702,49.4929,6.6826,366.559
Union#M9075#Fracture of bone in neoplastic disease Pelvic region and thigh,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0786,157968,269,1,0.00371747211895911,157699,47,0.000298036132125124,12.516,1.7206,91.0468
Union#M93#Other osteochondropathies,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0178,137815,828,2,0.00241545893719807,136987,32,0.000233598808646076,10.3628,2.4794,43.3126
Union#M939#Osteochondropathy unspecified,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0576,157894,195,1,0.00512820512820513,157699,47,0.000298036132125124,17.2902,2.3736,125.9493
Union#M94#Other disorders of cartilage,European,URmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0559,128723,2662,3,0.00112697220135237,126061,39,0.000309374033206146,3.6457,1.1259,11.8048
132029#Source of report of N16 (Renal tubulo-interstitial disorders in diseases classified elsewhere),European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0218,459449,64,1,0.015625,459385,157,0.000341761267781926,46.4289,6.3996,336.8378
132099#Source of report of N61 (Inflammatory disorders of breast),European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0293,258959,1910,3,0.00157068062827225,257049,87,0.000338456870090917,4.6464,1.4685,14.7013
20002#1366#fibrocystic disease,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0505,230826,144,1,0.00694444444444444,230682,82,0.00035546770012398,19.6657,2.7187,142.2513
20002#1367#breast cysts,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0283,217773,1762,3,0.00170261066969353,216011,78,0.000361092722129892,4.7215,1.4889,14.9729
20002#1608#nephritis,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0597,409353,175,1,0.00571428571428571,409178,143,0.000349481154900801,16.439,2.2869,118.1676
20002#1609#glomerulnephritis,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0164,409225,47,1,0.0212765957446809,409178,143,0.000349481154900801,62.1823,8.5174,453.9697
40001#Block N30-N39#N30-N39 Other diseases of urinary system,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0491,339652,145,1,0.00689655172413793,339507,117,0.000344617342205021,20.1442,2.7949,145.1901
40001#N39#Other disorders of urinary system,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0434,327597,132,1,0.00757575757575758,327465,109,0.000332860000305376,22.9257,3.1767,165.4492
40001#N390#Urinary tract infection site not specified,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0465,327597,132,1,0.00757575757575758,327465,117,0.000357290092070908,21.3576,2.9613,154.0387
40002#N19#Unspecified kidney failure,European,URmtr,Chapter XIV Diseases of the genitourinary system,0.0587,291938,196,1,0.00510204081632653,291742,89,0.000305064063453325,16.8051,2.3296,121.2263
