Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
20002#1294#back problem,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0338,383269,27229,36,0.00132211979874399,356040,675,0.0018958543983822,0.697,0.4983,0.9748
20002#1310#paget's disease,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0054,361009,57,2,0.0350877192982456,360952,687,0.00190330016179437,19.0692,4.6422,78.3324
20002#15#immunological|systemic disorders,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0561,417954,39162,89,0.00227261120473929,378792,690,0.00182158018120763,1.2482,1.0007,1.5569
41202#M13#Other arthritis,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0229,274722,2719,11,0.00404560500183891,272003,517,0.00190071433035665,2.133,1.1725,3.8805
41202#M130#Polyarthritis unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0403,321105,167,2,0.0119760479041916,320938,605,0.00188509930266905,6.4179,1.588,25.9371
41202#M139#Arthritis unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0921,271554,2401,8,0.00333194502290712,269153,494,0.00183538730759085,1.8181,0.9031,3.6602
41202#M1395#Arthritis unspecified Pelvic region and thigh,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0145,279157,269,3,0.0111524163568773,278888,520,0.00186454777545108,6.0375,1.9286,18.9008
41202#M16#Coxarthrosis [arthrosis of hip],European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0886,307284,21946,52,0.00236945229198943,285338,525,0.00183992317882651,1.2885,0.9687,1.7139
41202#M169#Coxarthrosis unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0569,301095,16932,43,0.00253957004488542,284163,532,0.00187216491943005,1.3574,0.9945,1.8528
41202#M223#Other derangements of patella,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.085,320985,47,1,0.0212765957446809,320938,605,0.00188509930266905,11.5103,1.5848,83.5998
41202#M235#Chronic instability of knee,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0897,251010,261,2,0.00766283524904215,250749,478,0.0019062887588784,4.0431,1.0029,16.3001
41202#M2553#Pain in joint Forearm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0361,263825,385,3,0.00779220779220779,263440,489,0.001856210142727,4.223,1.3513,13.1978
41202#M318#Other specified necrotizing vasculopathies,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0569,320969,31,1,0.032258064516129,320938,605,0.00188509930266905,17.6492,2.4029,129.6301
41202#M533#Sacrococcygeal disorders not elsewhere classified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.093,209937,574,3,0.00522648083623693,209363,388,0.00185324054393565,2.8297,0.906,8.8386
41202#M5456#Low back pain Lumbar region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.025,285060,3291,1,0.000303859009419629,281769,540,0.00191646348604708,0.1583,0.0223,1.1262
41202#M548#Other dorsalgia,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0082,267814,219,3,0.0136986301369863,267595,496,0.00185354733832844,7.4793,2.3852,23.4523
41202#M7204#Palmar fascial fibromatosis [Dupuytren]-Hand,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0562,191292,1843,0,0,189449,370,0.00195303221447461,0,,
41202#M7227#Plantar fascial fibromatosis-Ankle/Foot,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0221,258808,124,2,0.0161290322580645,258684,473,0.00182848572002907,8.9492,2.2065,36.2963
41202#M75#Shoulder lesions,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0229,333702,12764,36,0.0028204324663115,320938,605,0.00188509930266905,1.4976,1.0694,2.0971
41202#M750#Adhesive capsulitis of shoulder,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0296,262265,1901,8,0.00420831141504471,260364,487,0.00187045828148285,2.2552,1.1198,4.5418
41202#M751#Rotator cuff syndrome,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0431,288992,4859,16,0.00329285861288331,284133,534,0.00187940154786667,1.7546,1.0662,2.8873
41202#M755#Bursitis of shoulder,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0185,321230,292,3,0.0102739726027397,320938,605,0.00188509930266905,5.4963,1.7574,17.1901
41202#M7927#Neuralgia and neuritis unspecified Ankle and foot,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0587,320970,32,1,0.03125,320938,605,0.00188509930266905,17.0799,2.3278,125.3186
41202#M8190#Osteoporosis unspecified Multiple sites,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0555,192067,457,3,0.00656455142231947,191610,357,0.00186315954282136,3.54,1.1321,11.0697
41202#M8404#Malunion of fracture Hand,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0746,320979,41,1,0.024390243902439,320938,605,0.00188509930266905,13.2369,1.8168,96.4437
41202#M8435#Stress fracture not elsewhere classified Pelvic region and thigh,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.064,320973,35,1,0.0285714285714286,320938,605,0.00188509930266905,15.5728,2.1283,113.9479
41202#M87#Osteonecrosis,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0491,321368,430,3,0.00697674418604651,320938,605,0.00188509930266905,3.72,1.1917,11.6126
41202#M8986#Other specified disorders of bone Lower leg,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0711,320977,39,1,0.0256410256410256,320938,605,0.00188509930266905,13.9336,1.91,101.6489
Union#Block M60-M63#M60-M63 Disorders of muscles,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0705,138846,2797,1,0.000357525920629246,136049,256,0.00188167498474814,0.1897,0.0266,1.3525
Union#M10#Gout,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0945,109385,19099,26,0.00136132781821038,90286,176,0.00194936091974392,0.6979,0.4622,1.0539
Union#M125#Traumatic arthropathy,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0605,157733,34,1,0.0294117647058824,157699,288,0.00182626395855395,16.5626,2.2576,121.5078
Union#M1391#Arthritis unspecified Shoulder region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0698,158534,835,4,0.00479041916167665,157699,288,0.00182626395855395,2.6309,0.9784,7.0742
Union#M1393#Arthritis unspecified Forearm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0892,157970,271,2,0.00738007380073801,157699,288,0.00182626395855395,4.0637,1.0062,16.4111
Union#M1395#Arthritis unspecified Pelvic region and thigh,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0076,138228,938,6,0.00639658848614073,137290,244,0.00177725981499017,3.6159,1.6045,8.1485
Union#M16#Coxarthrosis [arthrosis of hip],European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0035,165405,27444,74,0.00269639994169946,137961,250,0.001812106319902,1.4893,1.1487,1.931
Union#M169#Coxarthrosis unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0026,157767,20679,58,0.00280477779389719,137088,243,0.00177258403361345,1.5839,1.189,2.1101
Union#M1999#Arthrosis unspecified Site unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0361,137733,8641,24,0.00277745631292674,129092,226,0.00175068943079354,1.5881,1.0421,2.4203
Union#M211#Varus deformity not elsewhere classified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0475,137677,1045,5,0.00478468899521531,136632,252,0.00184437027929036,2.6019,1.0714,6.3188
Union#M2116#Varus deformity not elsewhere classified Lower leg,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0613,132413,773,4,0.00517464424320828,131640,248,0.0018839258584017,2.7558,1.0236,7.4196
Union#M2126#Flexion deformity Lower leg,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0802,134182,245,2,0.00816326530612245,133937,254,0.00189641398567983,4.3318,1.0714,17.5146
Union#M2553#Pain in joint Forearm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0857,132690,559,3,0.00536672629695886,132131,242,0.00183151569275946,2.9406,0.9389,9.2098
Union#M2591#Joint disorder unspecified Shoulder region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0854,111992,46,1,0.0217391304347826,111946,216,0.00192950172404552,11.4949,1.5774,83.7678
Union#M311#Thrombotic microangiopathy,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0724,157740,41,1,0.024390243902439,157699,288,0.00182626395855395,13.6641,1.8721,99.7322
Union#M318#Other specified necrotizing vasculopathies,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.091,157751,52,1,0.0192307692307692,157699,288,0.00182626395855395,10.717,1.476,77.8143
Union#M32#Systemic lupus erythematosus,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.072,98758,910,4,0.0043956043956044,97848,165,0.00168628893794457,2.6138,0.9674,7.0622
Union#M329#Systemic lupus erythematosus unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0194,98150,593,4,0.00674536256323777,97557,164,0.00168106850354152,4.033,1.4908,10.9101
Union#M4194#Scoliosis unspecified Thoracic region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0636,114201,230,2,0.00869565217391304,113971,201,0.00176360653148608,4.9651,1.2258,20.1114
Union#M4302#Spondylolysis Cervical region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0788,157951,252,2,0.00793650793650794,157699,288,0.00182626395855395,4.3725,1.0823,17.6652
Union#M4696#Inflammatory spondylopathy unspecified Lumbar region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0391,133080,437,3,0.0068649885583524,132643,223,0.00168120443596722,4.1047,1.3087,12.8741
Union#M4809#Spinal stenosis Site unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0986,158296,597,3,0.0050251256281407,157699,288,0.00182626395855395,2.7604,0.8825,8.6341
Union#M4846#Fatigue fracture of vertebra Lumbar region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0673,157737,38,1,0.0263157894736842,157699,288,0.00182626395855395,14.7721,2.0199,108.0299
Union#M4950#Collapsed vertebra in diseases classified elsewhere Multiple sites in spine,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0859,157748,49,1,0.0204081632653061,157699,288,0.00182626395855395,11.3868,1.5664,82.7759
Union#M533#Sacrococcygeal disorders not elsewhere classified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.096,102241,657,3,0.0045662100456621,101584,166,0.00163411560875728,2.8025,0.8924,8.8013
Union#M539#Dorsopathy unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0604,185271,27572,36,0.00130567242129697,157699,288,0.00182626395855395,0.7146,0.5052,1.0107
Union#M543#Sciatica,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0101,143052,5079,2,0.000393778302815515,137973,251,0.001819196509462,0.2161,0.0537,0.8693
Union#M548#Other dorsalgia,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.036,134528,406,3,0.00738916256157635,134122,235,0.00175213611488048,4.2412,1.3524,13.301
Union#M5486#Other dorsalgia Lumbar region,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0673,157737,38,1,0.0263157894736842,157699,288,0.00182626395855395,14.7721,2.0199,108.0299
Union#M6282#Other specified disorders of muscle Upper arm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0893,157750,51,1,0.0196078431372549,157699,288,0.00182626395855395,10.9313,1.5049,79.4007
Union#M6283#Other specified disorders of muscle Forearm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0656,157736,37,1,0.027027027027027,157699,288,0.00182626395855395,15.1824,2.0745,111.1112
Union#M6632#Spontaneous rupture of flexor tendons Upper arm,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0639,157735,36,1,0.0277777777777778,157699,288,0.00182626395855395,15.6162,2.1322,114.3734
Union#M679#Disorder of synovium and tendon unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0899,146002,601,3,0.00499168053244592,145401,253,0.00174001554322185,2.8781,0.9194,9.0094
Union#M719#Bursopathy unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0307,132823,150,2,0.0133333333333333,132673,239,0.00180142154017773,7.4881,1.8447,30.3966
Union#M7204#Palmar fascial fibromatosis [Dupuytren]-Hand,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.055,98308,1904,0,0,96404,184,0.00190863449649392,0,,
Union#M7227#Plantar fascial fibromatosis-Ankle/Foot,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0328,127206,156,2,0.0128205128205128,127050,228,0.00179456906729634,7.2239,1.7797,29.3216
Union#M75#Shoulder lesions,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0293,180716,32048,78,0.00243384922616076,148668,271,0.00182285360669411,1.336,1.0383,1.7191
Union#M750#Adhesive capsulitis of shoulder,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0017,133329,2639,13,0.00492610837438424,130690,239,0.00182875506924784,2.7021,1.5442,4.7282
Union#M751#Rotator cuff syndrome,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0083,154623,6591,22,0.00333788499468973,148032,267,0.00180366407263294,1.8535,1.1991,2.8648
Union#M758#Other shoulder lesions,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0072,159826,2127,10,0.00470145745181006,157699,288,0.00182626395855395,2.5818,1.3724,4.857
Union#M790#Rheumatism unspecified,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0601,97087,1188,5,0.00420875420875421,95899,166,0.00173098781009187,2.4375,0.9995,5.9444
Union#M7927#Neuralgia and neuritis unspecified Ankle and foot,European,syn,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.091,157751,52,1,0.0192307692307692,157699,288,0.00182626395855395,10.717,1.476,77.8143
