Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
41202#H114#Other conjunctival vascular disorders and cysts,European,syn,Chapter VII Diseases of the eye and adnexa,0.0756,379813,265,3,0.0113207547169811,379548,1396,0.00367805916511219,3.1017,0.9927,9.6913
41202#H21#Other disorders of iris and ciliary body,European,syn,Chapter VII Diseases of the eye and adnexa,0.0846,379679,131,2,0.0152671755725191,379548,1396,0.00367805916511219,4.1997,1.0381,16.9903
41202#H259#Senile cataract unspecified,European,syn,Chapter VII Diseases of the eye and adnexa,0.0976,342130,3056,17,0.00556282722513089,339074,1251,0.00368946011785038,1.5106,0.9348,2.441
41202#H278#Other specified disorders of lens,European,syn,Chapter VII Diseases of the eye and adnexa,0.0574,326391,236,3,0.0127118644067797,326155,1198,0.00367310021308887,3.4925,1.1166,10.9233
41202#H332#Serous retinal detachment,European,syn,Chapter VII Diseases of the eye and adnexa,0.0196,294872,1381,11,0.00796524257784214,293491,1050,0.00357762248246113,2.2363,1.2317,4.0601
41202#H492#Sixth [abducent] nerve palsy,European,syn,Chapter VII Diseases of the eye and adnexa,0.0738,379669,121,2,0.0165289256198347,379548,1396,0.00367805916511219,4.5526,1.1243,18.4345
41202#H50#Other strabismus,European,syn,Chapter VII Diseases of the eye and adnexa,0.078,350239,1141,8,0.007011393514461,349098,1281,0.00366945671416049,1.9172,0.9544,3.8513
41202#H500#Convergent concomitant strabismus,European,syn,Chapter VII Diseases of the eye and adnexa,0.0802,288341,268,3,0.0111940298507463,288073,1075,0.00373169300836941,3.0224,0.967,9.4461
Union#Chapter VII#Chapter VII Diseases of the eye and adnexa,European,syn,Chapter VII Diseases of the eye and adnexa,0.1,359677,93662,379,0.00404646494843159,266015,974,0.00366144766272579,1.1056,0.9816,1.2452
Union#H001#Chalazion,European,syn,Chapter VII Diseases of the eye and adnexa,0.0345,259054,2308,15,0.00649913344887348,256746,931,0.0036261519166803,1.7975,1.0775,2.9987
Union#H024#Ptosis of eyelid,European,syn,Chapter VII Diseases of the eye and adnexa,0.0521,254639,2678,16,0.00597460791635549,251961,914,0.0036275455328404,1.6509,1.0056,2.7103
Union#H04#Disorders of lacrimal system,European,syn,Chapter VII Diseases of the eye and adnexa,0.0968,231625,14683,68,0.00463120615677995,216942,815,0.00375676448082898,1.2338,0.9629,1.5811
Union#H10#Conjunctivitis,European,syn,Chapter VII Diseases of the eye and adnexa,0.0523,257354,22314,63,0.00282333960742135,235040,853,0.00362916950306331,0.7773,0.6016,1.0044
Union#H114#Other conjunctival vascular disorders and cysts,European,syn,Chapter VII Diseases of the eye and adnexa,0.0968,283395,472,4,0.00847457627118644,282923,1033,0.00365117010635403,2.3323,0.8701,6.2523
Union#H162#Keratoconjunctivitis,European,syn,Chapter VII Diseases of the eye and adnexa,0.0228,221310,62,2,0.032258064516129,221248,826,0.00373336708128435,8.8952,2.1706,36.4522
Union#H17#Corneal scars and opacities,European,syn,Chapter VII Diseases of the eye and adnexa,0.0419,239429,510,5,0.00980392156862745,238919,877,0.00367070011175336,2.6874,1.111,6.5009
Union#H179#Corneal scar and opacity unspecified,European,syn,Chapter VII Diseases of the eye and adnexa,0.0882,227708,294,3,0.0102040816326531,227414,806,0.00354419692719006,2.8985,0.9274,9.0585
Union#H218#Other specified disorders of iris and ciliary body,European,syn,Chapter VII Diseases of the eye and adnexa,0.031,248277,644,6,0.0093167701863354,247633,891,0.00359806649356104,2.6043,1.1625,5.8345
Union#H332#Serous retinal detachment,European,syn,Chapter VII Diseases of the eye and adnexa,0.054,224461,1618,11,0.00679851668726823,222843,792,0.00355407170070408,1.9191,1.0563,3.4867
Union#H352#Other proliferative retinopathy,European,syn,Chapter VII Diseases of the eye and adnexa,0.0814,283052,129,2,0.0155038759689922,282923,1033,0.00365117010635403,4.2974,1.0617,17.3943
Union#H409#Glaucoma unspecified,European,syn,Chapter VII Diseases of the eye and adnexa,0.0363,276346,8646,20,0.00231320842007865,267700,980,0.00366081434441539,0.631,0.4051,0.983
Union#H440#Purulent endophthalmitis,European,syn,Chapter VII Diseases of the eye and adnexa,0.0382,283124,201,3,0.0149253731343284,282923,1033,0.00365117010635403,4.1346,1.32,12.9511
Union#H50#Other strabismus,European,syn,Chapter VII Diseases of the eye and adnexa,0.0206,269046,2585,17,0.00657640232108317,266461,968,0.00363280179838701,1.8156,1.1223,2.9374
Union#H500#Convergent concomitant strabismus,European,syn,Chapter VII Diseases of the eye and adnexa,0.0094,224166,339,5,0.0147492625368732,223827,832,0.00371715655394568,4.0123,1.6548,9.7285
Union#H51#Other disorders of binocular movement,European,syn,Chapter VII Diseases of the eye and adnexa,0.0127,283166,243,4,0.0164609053497942,282923,1033,0.00365117010635403,4.5671,1.6969,12.2918
Union#H523#Anisometropia and aniseikonia,European,syn,Chapter VII Diseases of the eye and adnexa,0.0964,248692,657,5,0.0076103500761035,248035,907,0.00365674199205757,2.0895,0.8647,5.0491
Union#H531#Subjective visual disturbances,European,syn,Chapter VII Diseases of the eye and adnexa,0.0875,236958,926,0,0,236032,851,0.003605443329718,0,,
Union#H546#Moderate visual impairment monocular,European,syn,Chapter VII Diseases of the eye and adnexa,0.0104,282965,42,2,0.0476190476190476,282923,1033,0.00365117010635403,13.6442,3.2932,56.5308
Union#H578#Other specified disorders of eye and adnexa,European,syn,Chapter VII Diseases of the eye and adnexa,0.0818,283367,444,4,0.00900900900900901,282923,1033,0.00365117010635403,2.4808,0.9252,6.6519
131223#Source of report of H60 (Otitis externa),European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0305,444582,20532,96,0.00467562828755114,424050,1573,0.0037094682230869,1.2617,1.0263,1.5511
131261#Source of report of H91 (Other hearing loss),European,syn,Chapter VIII Diseases of the ear and mastoid process,0.063,390597,19852,58,0.00292161998791054,370745,1390,0.00374920767643529,0.7786,0.5985,1.0129
20002#1499#labyrinthitis,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0529,340008,221,3,0.0135746606334842,339787,1289,0.00379355301998016,3.6138,1.155,11.3073
2257#Hearing difficulty/problems with background noise,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0385,387744,170386,597,0.00350380899839189,217358,851,0.00391519980861068,0.8946,0.8055,0.9934
41202#H66#Suppurative and unspecified otitis media,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.036,418501,812,7,0.00862068965517241,417689,1568,0.00375398921206927,2.3077,1.0948,4.8643
41202#H698#Other specified disorders of Eustachian tube,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0359,449917,79,2,0.0253164556962025,449838,1688,0.00375246199743019,6.8959,1.6927,28.0939
41202#H74#Other disorders of middle ear and mastoid,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0459,366038,359,4,0.011142061281337,365679,1354,0.00370270100279207,3.0318,1.13,8.1345
41202#H744#Polyp of middle ear,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0582,293655,107,2,0.0186915887850467,293548,1064,0.00362462016433428,5.236,1.2907,21.2408
41202#H92#Otalgia and effusion of ear,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0281,450285,447,5,0.0111856823266219,449838,1688,0.00375246199743019,3.0033,1.2423,7.2608
41202#H921#Otorrhoea,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0432,376499,203,3,0.0147783251231527,376296,1430,0.00380019984267704,3.9322,1.256,12.3103
Union#Block H90-H95#H90-H95 Other disorders of ear,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0874,179045,16963,51,0.00300654365383482,162082,628,0.00387458200170284,0.7753,0.5826,1.0318
Union#Chapter VIII#Chapter VIII Diseases of the ear and mastoid process,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0828,198035,25703,82,0.00319028907131463,172332,675,0.00391685815750992,0.8139,0.6469,1.024
Union#H698#Other specified disorders of Eustachian tube,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0659,211145,106,2,0.0188679245283019,211039,829,0.00392818389018144,4.8764,1.2015,19.7915
Union#H819#Disorder of vestibular function unspecified,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0922,211168,129,2,0.0155038759689922,211039,829,0.00392818389018144,3.9932,0.9862,16.1685
Union#H908#Mixed conductive and sensorineural hearing loss unspecified,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0897,156633,127,2,0.015748031496063,156506,614,0.00392317227454539,4.0623,1.0025,16.4607
Union#H91#Other hearing loss,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0369,180108,19852,58,0.00292161998791054,160256,623,0.00388752995207668,0.7508,0.5735,0.983
Union#H918#Other specified hearing loss,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0909,332656,170434,597,0.00350282220683666,162222,626,0.0038589093957663,0.9074,0.811,1.0153
Union#H921#Otorrhoea,European,syn,Chapter VIII Diseases of the ear and mastoid process,0.0399,159285,328,4,0.0121951219512195,158957,614,0.0038626798442346,3.1838,1.184,8.5616
131281#Source of report of I07 (Rheumatic tricuspid valve diseases),European,syn,Chapter IX Diseases of the circulatory system,0.0318,413600,1857,13,0.00700053850296177,411743,1524,0.00370133797053016,1.8976,1.0972,3.282
131291#Source of report of I12 (Hypertensive renal disease),European,syn,Chapter IX Diseases of the circulatory system,0.0572,338906,1923,2,0.00104004160166407,336983,1270,0.00376873610834968,0.2752,0.0687,1.1024
131355#Source of report of I50 (Heart failure),European,syn,Chapter IX Diseases of the circulatory system,0.0864,328199,19289,57,0.00295505210223443,308910,1155,0.00373895309313392,0.7897,0.6051,1.0307
131375#Source of report of I67 (Other cerebrovascular diseases),European,syn,Chapter IX Diseases of the circulatory system,0.0762,391034,11637,32,0.00274984961759904,379397,1433,0.00377704620753459,0.7273,0.5121,1.0329
131391#Source of report of I77 (Other disorders of arteries and arterioles),European,syn,Chapter IX Diseases of the circulatory system,0.0492,339361,3488,6,0.00172018348623853,335873,1252,0.00372759942001888,0.4605,0.2064,1.0278
131397#Source of report of I80 (Phlebitis and thrombophlebitis),European,syn,Chapter IX Diseases of the circulatory system,0.0263,449628,18431,51,0.00276707720687971,431197,1627,0.00377321734613181,0.7326,0.5542,0.9685
20002#1077#heart arrhythmia,European,syn,Chapter IX Diseases of the circulatory system,0.0481,228181,7014,37,0.00527516395779869,221167,831,0.00375734173723928,1.4061,1.0107,1.9562
20002#1483#atrial flutter,European,syn,Chapter IX Diseases of the circulatory system,0.0373,178480,83,2,0.0240963855421687,178397,650,0.003643559028459,6.752,1.6566,27.5194
40001#I69#Sequelae of cerebrovascular disease,European,syn,Chapter IX Diseases of the circulatory system,0.0154,444163,50,2,0.04,444113,1672,0.00376480760527163,11.0257,2.6776,45.402
40002#I258#Other forms of chronic ischaemic heart disease,European,syn,Chapter IX Diseases of the circulatory system,0.0074,241360,35,2,0.0571428571428571,241325,884,0.00366310991401637,16.4844,3.9494,68.8031
40002#I38#Endocarditis valve unspecified,European,syn,Chapter IX Diseases of the circulatory system,0.0823,259479,131,2,0.0152671755725191,259348,938,0.00361676203402378,4.2712,1.0553,17.2876
41202#Block I80-I89#I80-I89 Diseases of veins lymphatic vessels and lymph nodes not elsewhere classified,European,syn,Chapter IX Diseases of the circulatory system,0.036,363378,36971,117,0.00316464255768034,326407,1265,0.00387552963018563,0.816,0.675,0.9864
41202#Chapter IX#Chapter IX Diseases of the circulatory system,European,syn,Chapter IX Diseases of the circulatory system,0.0229,374767,111504,381,0.0034169177787344,263263,1031,0.00391623585539935,0.8721,0.7752,0.981
41202#I260#Pulmonary embolism with mention of acute cor pulmonale,European,syn,Chapter IX Diseases of the circulatory system,0.0084,291421,209,4,0.0191387559808612,291212,1092,0.00374984547340082,5.184,1.9237,13.9693
41202#I50#Heart failure,European,syn,Chapter IX Diseases of the circulatory system,0.0505,234121,5294,11,0.00207782395164337,228827,855,0.00373644718499128,0.5552,0.3061,1.0069
41202#I519#Heart disease unspecified,European,syn,Chapter IX Diseases of the circulatory system,0.0681,227809,111,2,0.018018018018018,227698,871,0.00382524220678267,4.7784,1.1781,19.3805
41202#I64#Stroke not specified as haemorrhage or infarction,European,syn,Chapter IX Diseases of the circulatory system,0.0356,239275,1550,1,0.000645161290322581,237725,894,0.00376064780734041,0.171,0.024,1.2162
41202#I728#Aneurysm and dissection of other specified arteries,European,syn,Chapter IX Diseases of the circulatory system,0.0837,348069,124,2,0.0161290322580645,347945,1344,0.00386267944646424,4.2277,1.0443,17.1144
41202#I80#Phlebitis and thrombophlebitis,European,syn,Chapter IX Diseases of the circulatory system,0.0019,276393,5585,8,0.00143240823634736,270808,1046,0.0038625151398777,0.3699,0.1844,0.7421
41202#I802#Phlebitis and thrombophlebitis of other deep vessels of lower extremities,European,syn,Chapter IX Diseases of the circulatory system,0.0031,270045,4061,5,0.00123122383649347,265984,1033,0.00388369225216554,0.3162,0.1313,0.7617
41202#I843#External thrombosed haemorrhoids,European,syn,Chapter IX Diseases of the circulatory system,0.0193,240266,260,4,0.0153846153846154,240006,930,0.00387490312742181,4.0167,1.4929,10.807
41202#I951#Orthostatic hypotension,European,syn,Chapter IX Diseases of the circulatory system,0.0757,244828,2185,3,0.00137299771167048,242643,916,0.00377509345004801,0.3628,0.1167,1.128
42007#Source of stroke report,European,syn,Chapter IX Diseases of the circulatory system,0.0777,364265,16672,48,0.00287907869481766,347593,1302,0.00374576012750544,0.768,0.5755,1.0248
42009#Source of ischaemic stroke report,European,syn,Chapter IX Diseases of the circulatory system,0.0069,342050,9849,21,0.00213219616204691,332201,1248,0.00375676171956135,0.5666,0.368,0.8726
Union#Block I80-I89#I80-I89 Diseases of veins lymphatic vessels and lymph nodes not elsewhere classified,European,syn,Chapter IX Diseases of the circulatory system,0.0708,225956,58050,178,0.00306632213608958,167906,602,0.00358533941610187,0.8548,0.723,1.0107
Union#I07#Rheumatic tricuspid valve diseases,European,syn,Chapter IX Diseases of the circulatory system,0.0309,153476,1857,13,0.00700053850296177,151619,556,0.00366708657885885,1.9154,1.1031,3.326
Union#I071#Tricuspid insufficiency,European,syn,Chapter IX Diseases of the circulatory system,0.022,148292,1546,12,0.00776196636481242,146746,565,0.00385019012443269,2.0239,1.14,3.5932
Union#I080#Disorders of both mitral and aortic valves,European,syn,Chapter IX Diseases of the circulatory system,0.0985,137002,2183,3,0.00137425561154375,134819,471,0.00349357286435888,0.3925,0.126,1.2224
Union#I083#Combined disorders of mitral aortic and tricuspid valves,European,syn,Chapter IX Diseases of the circulatory system,0.055,135303,2363,3,0.00126957257723233,132940,484,0.00364074018354145,0.3479,0.1117,1.0832
Union#I12#Hypertensive renal disease,European,syn,Chapter IX Diseases of the circulatory system,0.0546,126160,1923,2,0.00104004160166407,124237,461,0.00371064980641838,0.2795,0.0696,1.1219
Union#I120#Hypertensive renal disease with renal failure,European,syn,Chapter IX Diseases of the circulatory system,0.0367,125550,1708,1,0.000585480093676815,123842,447,0.00360943783207636,0.1617,0.0227,1.1513
Union#I260#Pulmonary embolism with mention of acute cor pulmonale,European,syn,Chapter IX Diseases of the circulatory system,0.0042,148624,281,5,0.0177935943060498,148343,545,0.00367391787950898,4.9128,2.0207,11.9447
Union#I319#Disease of pericardium unspecified,European,syn,Chapter IX Diseases of the circulatory system,0.096,110131,987,7,0.00709219858156028,109144,389,0.00356409880524811,1.997,0.9432,4.228
Union#I452#Bifascicular block,European,syn,Chapter IX Diseases of the circulatory system,0.0925,98704,450,4,0.00888888888888889,98254,369,0.0037555722922222,2.3791,0.8843,6.4007
Union#I50#Heart failure,European,syn,Chapter IX Diseases of the circulatory system,0.094,139606,19291,57,0.00295474573635374,120315,452,0.00375680505340149,0.7859,0.5964,1.0356
